<narrator>「ダミーメッセージ」=
<narrator>「ここは　<blue>木ノ葉の森（このはのもり）<black>だよ！|木ノ葉隠れの里へいくには　もりをぬけなきゃだめだ！」=
「<blue>Ｘボタン<black>か　<blue>スタートボタン<black>をおすと|<blue>フィールドコマンド<black>がめんを　ひらくことができるぞ！」=
「フィールドコマンドがめんでは　<blue>どうぐ<black>や<blue>じゅつ<black>を|つかったり　<blue>そうび<black>や<blue>じんけい<black>のへんこう・・・」=
「なかまの<blue>ステータス<black>をみることができるぞ！|いちどひらいて　いろいろためしてみよう！」=
<narrator>「このまえ　そうじをしていたら　くれないというひとの|入よくけんを　みつけだんだ・・・」=
<narrator>「８００００両で　かわないかい？」=
<narrator><instant>　かわない|　かう<0B>=
<narrator>「そうか・・・　ぼくは　いつでも　ここにいるから|かいたくなったら　はなしかけてくれ！」=
<narrator>「う～ん・・・　おかねが　たらないみたいだね|おかねがたまったら　はなしかけてくれ！」=
<narrator><130e>くれないの入よくけんを　てにいれた！<sound04>=<narrator>Obtained <130e>Kurenai's Bath Ticket!<sound04>
<narrator>「たいせつに　つかってくれよな！」=
