<sakura>「綱手さま！|ちょっと　きいてもいいですか？」=<sakura>May we ask you something, Lady Tsunade?
<tsunade>「なんだい？　サクラ」=<tsunade>I'm listening.
<sakura>「綱手さまって　チカラがつよいのに|どうして　ムキムキじゃ　ないんですか？」=<sakura>How come you're so strong but not overly muscular?
<tsunade>「あれは　“かいりき”っていっても|忍術みたいな　ものだからさ」=<tsunade>I'll let you four in on an interesting secret.
「チャクラを　いっきに　たいないでねりあげ|しゅんじにこぶしに　しゅうちゅうさせる」=I don't need to build muscle, ever. All I need is my chakra.
「それには　そうとう　ちみつな|チャクラコントロールが　ひつようなのさ」=I just direct my chakra to my fist and then I can land a banging punch.
<tenten>「なるほど・・・　カラダではなくて|チャクラコントロールを　きたえるんですね」=<tenten>So you train your Chakra Control rather than your physique? I see...
<sakura>「だから　ムキムキにならないんですね」=<sakura>So it is possible to be both dainty and strong!
<ino>「やっぱり　木ノ葉のナンバーワンくノ一は|“かわいさ”と“つよさ”がいるわねー」=<ino>That proves it! I tick both of those boxes, so I'm number one!
<sakura>「・・・となると　やっぱり　りょうほうを|かねそろえているのは」=<sakura>Number one closest to the bottom!
<tenten>「綱手さまよね！！」=<tenten>I think Lady Tsunade has us beat in that contest...
<tsunade>「なんだい？　その　木ノ葉の|ナンバーワンくノ一　・・・ってのは」=<tsunade>What contest? What are you talking about?
<sakura>「綱手さまのようになるために|もっと　がんばらなくちゃ！」=<sakura>We have a long way to go if we wanna be like Lady Tsunade!
<ino>「サクラには　まけないわよー！」=<ino>You're going down, Sakura!
<tenten>「てかげんしないから！」=<tenten>Heh. Better watch your backs!
<hinata>「わ・・・<w21>　わたしも　がんばらなくちゃ」=<hinata>C-<w21>Count me in on this!
<tsunade>「はなしがみえないが<w5>・<w5>・<w5>・<w5>|ま！　がんばれ！」=<tsunade>I have no idea what's going on, but...<w21> Oh well! Good luck, girls!
