<sasuke>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sasuke> .<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.
<naruto>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<naruto>  .<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.
<sasuke>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<sasuke>  .<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.
<naruto>「・<w5>・<w5>・<w5>・<w5>・<w5>・<w21>なっ<w5>　なんか|しゃべれってばよ！」=<naruto>  .<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.So no one's gonna say anything?
<sasuke>「フン・・・<w16>　しゃべりたかったら　おまえが|しゃべればいーだろ　このウスラトンカチ」=<sasuke>You're the one usually running his mouth all around, knucklehead
<naruto>「なんだとコラ！　いっつもスカしたかおして|むかつくんだよ　サスケェ！！」=<naruto>It's not my fault you're always here when I'm bathing and you make it so awkward!?
<sasuke>「おまえが　かってに　つっかかってくる|だけだろ・・・<w16>　ボケが！」=<sasuke>I'm just minding my own business here and you just rain on my parade all of a sudden
<naruto>「ムキー！　きょうというきょうは|ぜってーゆるさねェからな！」=<naruto>THAT'S IT! YOU'RE GOING DOWN, RIGHT HERE, RIGHT NOW!
「しょうぶだ　サスケ！！」=Let's get to it, come on!
<sasuke>「フン・・・<w16>　いいだろう|１ぷんとたたないうちに　おわらせてやる」=<sasuke>Hmph...<w16>I'll throw you a bone and fight you for a minute
<naruto>「ヘッ！　やれるもんなら　やってみろ|・・・いくぞ！」=<naruto>A minute's just plenty, come on!
<iruka>「コラーーーー！！！！|おまえたち　なにやってるんだ！」=<iruka>Pipe it down, you two! No fighting in the bathhouse!
<naruto>「だって！　だって・・・」=<naruto>But...But..!
<iruka>「だってじゃない！！|おんせんは　あそびばじゃないんだぞ！」=<iruka>No buts! The bathhouse is for taking baths, not scores!
「わかったなら　もうあがりなさい！」=If you wanna fight, take it outside!
<naruto>「わ・・・<w5>　わかったってばよ・・・」=<naruto>...<w16>Yes, Iruka-sensei...
<iruka>「ったくあいつら　忍者学校のころから|かわってないな・・・」=<iruka>And here I thought he's changed since the academy days...
