<tsunade>「まさか　こんなところで|でんせつの三忍が　そろうとはな」=<tsunade>Who'd of thought the three of us would meet again here of all places.
<orochimaru>「クク・・・　わたしだって|ゆにくらいつかるわよ　綱手！」=<orochimaru>*Chuckle...* Even I like to go for a dip sometimes.
<jiraiya>「ウハハハハ　ええのええのォ|パラダイスじゃのォ　グフフフフ」=<jiraiya>OUUUU BABY! Now there's a sight for sore eyes! Come to papa!!!
<orochimaru>「あいかわらず　バカは|なおっていないようね　自来也！」=<orochimaru>It's a tragedy that modern medicine has no cure for stupidity...
<jiraiya>「しゅざいを　じゃまするっつーんなら|おまえだろうと　ただじゃおかんのォ」=<jiraiya>Hey, this is vital research I'm conducting here!|You'd better not be trying to get in my way, OR ELSE-!
<orochimaru>「わたしが　いっているのは|そうゆういみじゃないのよ」=<orochimaru>You misunderstand me. But if you stand that close to the screen...
「かべのむこうには　だれが|いるのかしらねェ・・・　自来也！」=your peeping shadow will be visible to those on the other side.
<jiraiya>「！？」=<jiraiya>Hm!?
<tsunade>「おそいっ！」=<tsunade>TOO LATE!
<tsunade>「バカなところと　エロいところは|なおってないみたいだねェ　自来也！」=<tsunade>How many times do I need to teach you this lesson, you old perv!?#...this may or may not be a reference to that one Spongebob meme...
<jiraiya>「・・・ったく　うるせーのォ|だれも　オメェなんか　みとらんのォ！」=<jiraiya>Huh!? What makes you think I was looking at you, anyway!?
「なんせ　５０すぎのババァだからの|・・・綱手！」=Even with that jutsu of yours, you're still a 50-year-old hag!
<tsunade>「ンだと　コラー！|このインテリエロすけが！！」=<tsunade>OH, YOU ARE JUST BEGGING TO BE ERASED!
<orochimaru>「ふたりとも　かわっていないようね」=<orochimaru>Some things never change...
