<shikamaru>「ここは　くもがよくみえンな|あーあ<w5>・<w5>・<w5>・<w5>　くもはいいよなぁ」=<shikamaru>This is a perfect spot to watch the clouds.|Aah.<w5>.<w5>. This is the life!
<naruto>「おい　シカマル！　そんな　くもばっかみて|たのしーのか？」=<naruto>Hey, Shikamaru! What's so cool about cloud watching?
<shikamaru>「あ！？|のほほ～んとして　いいじゃねーか」=<shikamaru>What's not to like? It's so relaxing.
<naruto>「だからさ！|こンなに　いいてんきだってのに」=<naruto>So you just sit there and admire the weather?
「からだうごかして　なんかしよーとは|おもわねーのかよ！？」=You LIKE this sort of thing?
<shikamaru>「おもわねー<w5>・<w5>・<w5>・」=<shikamaru>Yep.<w5>.<w5>.
<naruto>「だって　くもなんかずっとみてたら|ねむくなるってばよ！？」=<naruto>You'll just get sleepy afterwards, believe it!
<shikamaru>「いいじゃねーか・・・<w16>　ねむくなったらねる|くものながれるままに　じゆうで」=<shikamaru>What's so bad about that?<w16> I just wanna be as carefree as a cloud.
<naruto>「あー！　もう！　わかんないってばよ！！」=<naruto>Gahhhhh! I give up!
<shikamaru>「ったく　めんどくせーやつだな　おまえは|オレはオレで　おまえはおまえだ」=<shikamaru>You're such a drag! I'm just me, and you are you.
「どっちが　どうのこうのなんて|くだらねー　はなしなんだよ」=Who's this or that doesn't matter. Just be yourself.
<naruto>「それもそうか！　オレにくものことなんて|いっしょうわかんねーもんな！　シシシ！」=<naruto>I get it! So it doesn't matter if I think cloud watching is boring ass?
<shikamaru>「あ<w16>　あのなァ<w5>・<w5>・<w5>・<w21>　まいっか|おい　ナルト！　そろそろ　あがっぞ！」=<shikamaru>W-<w16>Whatever...<w16>|Come on, Naruto! Let's bounce!
<naruto>「おうっ！」=<naruto>Right behind ya!
