<tsunade>「火影のしごとをさぼって　ひとっぷろったあ|こりゃ　ごくらくだねぇ」=<tsunade>Hokage work feels much better when I come here and take my mind off it
「ここで　あついのでも　きゅーっといけりゃ|いうことないんだが・・・　ん？」=The water's hotter than I expected, but it still hits the spot....<w32>huh!?
<tsunade>「ったく　このままじゃ　さぼってんのが|バレちまうじゃないか！」=<tsunade>Dammit! My cover's gonna be blown!
「・・・しょうがない　そこのいわかげに|かくれるか」=...Guess it's on the other side....I'm safe...
<naruto>「スゲーー！！　ひろいってばよ|オレってば　およいじゃおっかな　シシシ！」=<naruto>Alright! It's so big I could go for a swim, believe it!
<sasuke>「フン・・・　はしゃぎすぎなんだよ|このウスラトンカチ」=<sasuke>How about you drown while you're at it, knucklehead?
<naruto>「ムキー！！　きょうというきょうは|ぜってェ　ゆるさねーからな！　サスケェ！」=<naruto>The only case where I'm drowning today is if it's you're down there with me, believe it!
<kakashi>「おまえら　おちつきなさいって！」=<kakashi>Nobody's drowning anybody. Keep it down, you two!
<shikamaru>「ったく　めんどくせーやつだな」=<shikamaru>What a drag...
<choji>「そうだよ！　あんまりうごくと|おなかがへっちゃうよ」=<choji>You know, Naruto, this swimming's gonna make you super hungry.
<asuma>「チョウジ　おまえは|くいけ　ばかりだな・・・」=<asuma>How is it this easy for you to make any conversation revolve around food?
<lee>「ガイ先生！　あがったら　ひきつづき|修業に　つきあってください！」=<lee>Guy-sensei! I believe we can utilize the hydrodynamics of this place to hone our taijutsu!
<guy>「おお！　リーよ！　あたりまえだろ！！」=<guy>Good thinking, Lee! Let's try it out right away
<neji>「フン<w5>・<w5>・<w5>・<w21>　くだらん」=<neji>Hmph.<w5>.<w5>.<w5>.<w5>.pathetic fools
<kiba>「赤丸！　およぎが|うまくなったじゃねぇか！」=<kiba>Now's a good time for a bath! Right, Akamaru!?
<akamaru>「ワン！！」=<akamaru>Woof!
<kankuro>「なんで　オレたちまで|・・・なぁ　我愛羅」=<kankuro>Why the hell are we here, Gaara?
<gaara>「・<w5>・<w5>・<w5>・<w5>・<w5>・」=<gaara> .<w5>.<w5>.<w5>.<w5>.<w5>.<w5>.
<narrator>そのころ　いわかげでは<w16>・<w16>・<w16>・=<narrator> Back in the women's side...
<tsunade>（ったく　おとこのくせに|はなしがながいねェ・・・）=<tsunade> (Will they just scram outta here already!?)
<tsunade>（これじゃ　いつまでたっても|でられないじゃないか・・・）=<tsunade> (I'll be in a boat load of headache if I get out now...)
<tsunade>（・<w5>・<w5>・<w21>しょうがない）=<tsunade> (.<w5>.<w5>.<w21>Looks like I have no choice)
<tsunade><instant>「つうてんきゃく！！」=<tsunade><instant> HEAVEN KICK OF PAIN!!
<naruto>「ンな！？」=<naruto> What the?
<tsunade>「あー・・・　これで　でられる　まったく|ゆざめしちゃったじゃないか・・・」=<tsunade> Phew...<w32>Time to get outta here!
<iruka>「ゆかげんは　どうですか？|<w32>・・・って　なんだこれは！？」=<iruka> What's the big idea...<w32>? WHAT HAPPENED HERE!?
「おんせんが　めちゃめちゃじゃないか？|ナルト！　いったい　なにがあったんだ！？」=Care to explain this mess, Naruto!?
<naruto>「つ<w5>・<w5>・<w5>・<w21>　な<w5>・<w5>・<w5>・」=<naruto> Grand...<w32>ma...<w32>Tsu-
<iruka>「ツナがたべたいとか　いまはいいんだよ！|なにがあったんだ！　ナルト！！」=<iruka> I know you're lying through your teeth, young man, so fess up already!
<naruto>（ちがうってばよ<w5>・<w5>・<w5>・<w21>　イルカ先生ェ<w5>・<w5>・<w5>・）=<naruto> (You've got it all wrong, Iruka-sensei!!!)
