<lee>「ホワッチャー！|シュッ！　シュシュシュ！！　アチョー！」=<lee>YA! YAA! HAI-YA!!
<naruto>「なァ！なァ！なァ！　ゲジマユ！<w21>　おまえ|さっきから　おゆンなかで　なにやってんだ？」=<naruto>Hey hey hey, Bushy Brows! What are you doing in here?
<lee>「ナルトくん！　これは　修業ですよ！」=<lee>I am engaged in a special training regimen!
<naruto>「おんせんのなかで　おどってるようにしか|みえないってばよ！？」=<naruto>More like dance practice, believe it!
<lee>「いいですか　ナルトくん！|みずのなかで　てあしをうごかすと」=<lee>I'm working on my hydrodynamic movements, you see.
「ちじょうよりも　はるかに|うごかしにくく　かんじます」=When you're in water, your movement is incapacitated significantly.
「これは　ちじょうよりも　みずの|ていこうりょくが　つよいためです」=My training regimen aims to get rid of said limitation.
「このうごかしにくいなかで|てあしをうごかすと」=So I move around my limbs in the water!
「ちじょうのなんばいもの　こうかが|えられるのです」=I believe I can achieve as much power in water like I have on the ground!
<naruto>「なんだか　よくわかんねーけど|スッゲーかんじが　するってばよ！」=<naruto>I don't get it at all, but what you're doing looks so cool!
<lee>「ナルトくんも　どうですか？」=<lee>Would you like to join, Naruto?
<naruto>「よっしゃー！　オレも　やるってばよ！」=<naruto>Count me in, believe it!
