<kakashi>「ま！　しかし　こうたてつづけに|任務やら　しゅうにんしきやら　つづくと」=Man, it's been one mission after the other, and now the inauguration ceremony...
<kakashi>「しょうじき　つかれるね・・・」=I'm so tired...
<kurenai>「ああ<w21>　・・・でも　ここで　|やすんでいると　こころが　やすまるわね」=So am I<w21>...we must not hesitate to rest whenever we can
<asuma>「さいきん　いそがしくて　ぶかたちにも|かまってやれてないしな<w5>・<w5>・<w5>・」=I've been in here for so long I've forgotten to do anything for myself<w5>.<w5>.<w5>.
<kurenai>「うちもだわ」=Same here
<kakashi>「そうだなぁ<w5>・<w5>・<w5>・<w21>　そういや|ガイのヤツは　どこにいった？」=Oh by the way<w5>.<w5>.<w5>.where did Guy run off to?
<kurenai>「任務かしら？　さいきん　上忍どうしも|スレちがいがおおいから　わからないわ」=On a mission perhaps? Us Jonin have been worked to the bone so much lately
<asuma>「そうだな<w5>・<w5>・<w5>・<w21>　こうして　オレら|３にんがあつまるのも　ひさしぶりだしな」=You're right...<w21>you know it's been a while since we had a normal talk like this
<asuma>「このけはいは・・・？」=What just happened?
<kakashi>「なんか　いやな　かんじだな<w5>・<w5>・<w5>・」=I have a bad feeling about this...
<kurenai>「きょだいな　チャクラを|かんじるわね<w5>・<w5>・<w5>・」=I can feel a huge surge of Chakra...
<kakashi>「なにものかが　しんにゅうしてきてる<w21>|・・・かもしれない」=This could be the work of an intruder...<w21>I think
<kakashi>「アスマは　里の<blue>ひがし<black>を！　紅は　<blue>きた<black>を！|・・・オレは　<blue>ちゅうしん<black>　をしらべよう」=Asuma, you take the <blue>east<black>. Kurenai, take the <blue>north<black>. I'll go check out the <blue>village's center
<kurenai>「わかった」=Understood
<asuma>「チッ・・・<w21>　めんどーなことに|なんねェと　いーんだが・・・」=It's a pain, but I'll live with it for now
<kakashi>「よし！　散（さん）！！」=Okay, move out!
